,Year,Month,Price($) per Dozen (All Types),Price per Dozen (Table),Year,Month,State,State Identifier,Egg Type,Production in Dozens
2007,2020,SEP,0.829,0.555,2020,SEP,WISCONSIN,55,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",14691700
2008,2020,OCT,0.994,0.75,2020,OCT,ALABAMA,1,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",14091700
2009,2020,OCT,0.994,0.75,2020,OCT,ALABAMA,1,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",3100000
2010,2020,OCT,0.994,0.75,2020,OCT,GEORGIA,13,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",16500000
2011,2020,OCT,0.994,0.75,2020,OCT,GEORGIA,13,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",20875000
2012,2020,OCT,0.994,0.75,2020,OCT,ILLINOIS,17,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",325000
2013,2020,OCT,0.994,0.75,2020,OCT,ILLINOIS,17,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",13850000
2014,2020,OCT,0.994,0.75,2020,OCT,INDIANA,18,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1333300
2015,2020,OCT,0.994,0.75,2020,OCT,INDIANA,18,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",72858400
2016,2020,OCT,0.994,0.75,2020,OCT,IOWA,19,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1791600
2017,2020,OCT,0.994,0.75,2020,OCT,IOWA,19,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",102975000
2018,2020,OCT,0.994,0.75,2020,OCT,MARYLAND,24,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",133300
2019,2020,OCT,0.994,0.75,2020,OCT,MARYLAND,24,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",5325000
2020,2020,OCT,0.994,0.75,2020,OCT,MINNESOTA,27,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",583400
2021,2020,OCT,0.994,0.75,2020,OCT,MINNESOTA,27,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",18016600
2022,2020,OCT,0.994,0.75,2020,OCT,MISSOURI,29,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",3100000
2023,2020,OCT,0.994,0.75,2020,OCT,MISSOURI,29,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",25425000
2024,2020,OCT,0.994,0.75,2020,OCT,NEBRASKA,31,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",841700
2025,2020,OCT,0.994,0.75,2020,OCT,NEBRASKA,31,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",16766700
2026,2020,OCT,0.994,0.75,2020,OCT,NORTH CAROLINA,37,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",13316700
2027,2020,OCT,0.994,0.75,2020,OCT,NORTH CAROLINA,37,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",15658300
2028,2020,OCT,0.994,0.75,2020,OCT,OREGON,41,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
2029,2020,OCT,0.994,0.75,2020,OCT,OREGON,41,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",4683400
2030,2020,OCT,0.994,0.75,2020,OCT,PENNSYLVANIA,42,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",2441600
2031,2020,OCT,0.994,0.75,2020,OCT,PENNSYLVANIA,42,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",60216600
2032,2020,OCT,0.994,0.75,2020,OCT,SOUTH CAROLINA,45,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1950000
2033,2020,OCT,0.994,0.75,2020,OCT,SOUTH CAROLINA,45,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",4650000
2034,2020,OCT,0.994,0.75,2020,OCT,SOUTH DAKOTA,46,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
2035,2020,OCT,0.994,0.75,2020,OCT,SOUTH DAKOTA,46,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",5883300
2036,2020,OCT,0.994,0.75,2020,OCT,UTAH,49,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
2037,2020,OCT,0.994,0.75,2020,OCT,UTAH,49,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",10783300
2038,2020,OCT,0.994,0.75,2020,OCT,VIRGINIA,51,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",2575000
2039,2020,OCT,0.994,0.75,2020,OCT,VIRGINIA,51,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",2566700
2040,2020,OCT,0.994,0.75,2020,OCT,WISCONSIN,55,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",441700
2041,2020,OCT,0.994,0.75,2020,OCT,WISCONSIN,55,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",15450000
2042,2020,NOV,0.966,0.725,2020,NOV,ALABAMA,1,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",13425000
2043,2020,NOV,0.966,0.725,2020,NOV,ALABAMA,1,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",3175000
2044,2020,NOV,0.966,0.725,2020,NOV,GEORGIA,13,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",15908400
2045,2020,NOV,0.966,0.725,2020,NOV,GEORGIA,13,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",20475000
2046,2020,NOV,0.966,0.725,2020,NOV,ILLINOIS,17,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",300000
2047,2020,NOV,0.966,0.725,2020,NOV,ILLINOIS,17,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",14125000
2048,2020,NOV,0.966,0.725,2020,NOV,INDIANA,18,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1391700
2049,2020,NOV,0.966,0.725,2020,NOV,INDIANA,18,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",71708300
2050,2020,NOV,0.966,0.725,2020,NOV,IOWA,19,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1616600
2051,2020,NOV,0.966,0.725,2020,NOV,IOWA,19,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",100708300
2052,2020,NOV,0.966,0.725,2020,NOV,MARYLAND,24,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",133400
2053,2020,NOV,0.966,0.725,2020,NOV,MARYLAND,24,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",5175000
2054,2020,NOV,0.966,0.725,2020,NOV,MINNESOTA,27,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",550000
2055,2020,NOV,0.966,0.725,2020,NOV,MINNESOTA,27,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",17283400
2056,2020,NOV,0.966,0.725,2020,NOV,MISSOURI,29,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",3100000
2057,2020,NOV,0.966,0.725,2020,NOV,MISSOURI,29,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",24883300
2058,2020,NOV,0.966,0.725,2020,NOV,NEBRASKA,31,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",833300
2059,2020,NOV,0.966,0.725,2020,NOV,NEBRASKA,31,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",15758300
2060,2020,NOV,0.966,0.725,2020,NOV,NORTH CAROLINA,37,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",12725000
2061,2020,NOV,0.966,0.725,2020,NOV,NORTH CAROLINA,37,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",16083300
2062,2020,NOV,0.966,0.725,2020,NOV,OREGON,41,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
2063,2020,NOV,0.966,0.725,2020,NOV,OREGON,41,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",4583400
2064,2020,NOV,0.966,0.725,2020,NOV,PENNSYLVANIA,42,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",2308300
2065,2020,NOV,0.966,0.725,2020,NOV,PENNSYLVANIA,42,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",58766700
2066,2020,NOV,0.966,0.725,2020,NOV,SOUTH CAROLINA,45,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1908300
2067,2020,NOV,0.966,0.725,2020,NOV,SOUTH CAROLINA,45,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",4750000
2068,2020,NOV,0.966,0.725,2020,NOV,SOUTH DAKOTA,46,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
2069,2020,NOV,0.966,0.725,2020,NOV,SOUTH DAKOTA,46,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",5533400
2070,2020,NOV,0.966,0.725,2020,NOV,UTAH,49,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
2071,2020,NOV,0.966,0.725,2020,NOV,UTAH,49,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",10733300
2072,2020,NOV,0.966,0.725,2020,NOV,VIRGINIA,51,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",2558300
2073,2020,NOV,0.966,0.725,2020,NOV,VIRGINIA,51,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",2683300
2074,2020,NOV,0.966,0.725,2020,NOV,WISCONSIN,55,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",408300
2075,2020,NOV,0.966,0.725,2020,NOV,WISCONSIN,55,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",15308400
2076,2020,DEC,0.73,0.452,2020,DEC,ALABAMA,1,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",13650000
2077,2020,DEC,0.73,0.452,2020,DEC,ALABAMA,1,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",3166700
2078,2020,DEC,0.73,0.452,2020,DEC,GEORGIA,13,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",16450000
2079,2020,DEC,0.73,0.452,2020,DEC,GEORGIA,13,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",20791700
2080,2020,DEC,0.73,0.452,2020,DEC,ILLINOIS,17,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",316700
2081,2020,DEC,0.73,0.452,2020,DEC,ILLINOIS,17,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",14300000
2082,2020,DEC,0.73,0.452,2020,DEC,INDIANA,18,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1566700
2083,2020,DEC,0.73,0.452,2020,DEC,INDIANA,18,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",73666700
2084,2020,DEC,0.73,0.452,2020,DEC,IOWA,19,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1891700
2085,2020,DEC,0.73,0.452,2020,DEC,IOWA,19,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",104533300
2086,2020,DEC,0.73,0.452,2020,DEC,MARYLAND,24,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",133300
2087,2020,DEC,0.73,0.452,2020,DEC,MARYLAND,24,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",5358400
2088,2020,DEC,0.73,0.452,2020,DEC,MINNESOTA,27,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",566600
2089,2020,DEC,0.73,0.452,2020,DEC,MINNESOTA,27,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",17408300
2090,2020,DEC,0.73,0.452,2020,DEC,MISSOURI,29,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",3366700
2091,2020,DEC,0.73,0.452,2020,DEC,MISSOURI,29,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",25058300
2092,2020,DEC,0.73,0.452,2020,DEC,NEBRASKA,31,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",941600
2093,2020,DEC,0.73,0.452,2020,DEC,NEBRASKA,31,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",16025000
2094,2020,DEC,0.73,0.452,2020,DEC,NORTH CAROLINA,37,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",13091700
2095,2020,DEC,0.73,0.452,2020,DEC,NORTH CAROLINA,37,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",17133400
2096,2020,DEC,0.73,0.452,2020,DEC,OREGON,41,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
2097,2020,DEC,0.73,0.452,2020,DEC,OREGON,41,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",4616700
2098,2020,DEC,0.73,0.452,2020,DEC,PENNSYLVANIA,42,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",2250000
2099,2020,DEC,0.73,0.452,2020,DEC,PENNSYLVANIA,42,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",61808300
2100,2020,DEC,0.73,0.452,2020,DEC,SOUTH CAROLINA,45,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1908300
2101,2020,DEC,0.73,0.452,2020,DEC,SOUTH CAROLINA,45,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",5116700
2102,2020,DEC,0.73,0.452,2020,DEC,SOUTH DAKOTA,46,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
2103,2020,DEC,0.73,0.452,2020,DEC,SOUTH DAKOTA,46,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",5708400
2104,2020,DEC,0.73,0.452,2020,DEC,UTAH,49,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
2105,2020,DEC,0.73,0.452,2020,DEC,UTAH,49,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",11066600
2106,2020,DEC,0.73,0.452,2020,DEC,VIRGINIA,51,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",2616700
2107,2020,DEC,0.73,0.452,2020,DEC,VIRGINIA,51,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",2641600
2108,2020,DEC,0.73,0.452,2020,DEC,WISCONSIN,55,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",458300
2109,2020,DEC,0.73,0.452,2020,DEC,WISCONSIN,55,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",15408300
2110,2021,JAN,0.931,0.669,2021,JAN,ALABAMA,1,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",13166700
2111,2021,JAN,0.931,0.669,2021,JAN,ALABAMA,1,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",2908300
2112,2021,JAN,0.931,0.669,2021,JAN,GEORGIA,13,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",16425000
2113,2021,JAN,0.931,0.669,2021,JAN,GEORGIA,13,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",20400000
2114,2021,JAN,0.931,0.669,2021,JAN,ILLINOIS,17,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",325000
2115,2021,JAN,0.931,0.669,2021,JAN,ILLINOIS,17,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",13916700
2116,2021,JAN,0.931,0.669,2021,JAN,INDIANA,18,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1550000
2117,2021,JAN,0.931,0.669,2021,JAN,INDIANA,18,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",72683300
2118,2021,JAN,0.931,0.669,2021,JAN,IOWA,19,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",2125000
2119,2021,JAN,0.931,0.669,2021,JAN,IOWA,19,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",103558300
2120,2021,JAN,0.931,0.669,2021,JAN,MARYLAND,24,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",116700
2121,2021,JAN,0.931,0.669,2021,JAN,MARYLAND,24,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",5341700
2122,2021,JAN,0.931,0.669,2021,JAN,MINNESOTA,27,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",500000
2123,2021,JAN,0.931,0.669,2021,JAN,MINNESOTA,27,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",17050000
2124,2021,JAN,0.931,0.669,2021,JAN,MISSOURI,29,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",3408300
2125,2021,JAN,0.931,0.669,2021,JAN,MISSOURI,29,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",25000000
2126,2021,JAN,0.931,0.669,2021,JAN,NEBRASKA,31,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",950000
2127,2021,JAN,0.931,0.669,2021,JAN,NEBRASKA,31,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",16008300
2128,2021,JAN,0.931,0.669,2021,JAN,NORTH CAROLINA,37,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",13433300
2129,2021,JAN,0.931,0.669,2021,JAN,NORTH CAROLINA,37,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",16808300
2130,2021,JAN,0.931,0.669,2021,JAN,OREGON,41,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
2131,2021,JAN,0.931,0.669,2021,JAN,OREGON,41,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",4125000
2132,2021,JAN,0.931,0.669,2021,JAN,PENNSYLVANIA,42,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",2116700
2133,2021,JAN,0.931,0.669,2021,JAN,PENNSYLVANIA,42,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",61708300
2134,2021,JAN,0.931,0.669,2021,JAN,SOUTH CAROLINA,45,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1866700
2135,2021,JAN,0.931,0.669,2021,JAN,SOUTH CAROLINA,45,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",4825000
2136,2021,JAN,0.931,0.669,2021,JAN,SOUTH DAKOTA,46,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
2137,2021,JAN,0.931,0.669,2021,JAN,SOUTH DAKOTA,46,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",5741700
2138,2021,JAN,0.931,0.669,2021,JAN,UTAH,49,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
2139,2021,JAN,0.931,0.669,2021,JAN,UTAH,49,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",11491600
2140,2021,JAN,0.931,0.669,2021,JAN,VIRGINIA,51,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",2575000
2141,2021,JAN,0.931,0.669,2021,JAN,VIRGINIA,51,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",2600000
2142,2021,JAN,0.931,0.669,2021,JAN,WISCONSIN,55,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",483300
2143,2021,JAN,0.931,0.669,2021,JAN,WISCONSIN,55,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",15116600
2144,2021,FEB,0.989,0.735,2021,FEB,ALABAMA,1,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",11875000
2145,2021,FEB,0.989,0.735,2021,FEB,ALABAMA,1,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",2650000
2146,2021,FEB,0.989,0.735,2021,FEB,GEORGIA,13,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",14741700
2147,2021,FEB,0.989,0.735,2021,FEB,GEORGIA,13,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",18050000
2148,2021,FEB,0.989,0.735,2021,FEB,ILLINOIS,17,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",291700
2149,2021,FEB,0.989,0.735,2021,FEB,ILLINOIS,17,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",12650000
2150,2021,FEB,0.989,0.735,2021,FEB,INDIANA,18,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1291700
2151,2021,FEB,0.989,0.735,2021,FEB,INDIANA,18,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",65408300
2152,2021,FEB,0.989,0.735,2021,FEB,IOWA,19,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1875000
2153,2021,FEB,0.989,0.735,2021,FEB,IOWA,19,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",91900000
2154,2021,FEB,0.989,0.735,2021,FEB,MARYLAND,24,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",100000
2155,2021,FEB,0.989,0.735,2021,FEB,MARYLAND,24,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",4775000
2156,2021,FEB,0.989,0.735,2021,FEB,MINNESOTA,27,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",450000
2157,2021,FEB,0.989,0.735,2021,FEB,MINNESOTA,27,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",14975000
2158,2021,FEB,0.989,0.735,2021,FEB,MISSOURI,29,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",2950000
2159,2021,FEB,0.989,0.735,2021,FEB,MISSOURI,29,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",22783300
2160,2021,FEB,0.989,0.735,2021,FEB,NEBRASKA,31,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",833300
2161,2021,FEB,0.989,0.735,2021,FEB,NEBRASKA,31,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",14866700
2162,2021,FEB,0.989,0.735,2021,FEB,NORTH CAROLINA,37,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",12416700
2163,2021,FEB,0.989,0.735,2021,FEB,NORTH CAROLINA,37,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",14350000
2164,2021,FEB,0.989,0.735,2021,FEB,OREGON,41,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
2165,2021,FEB,0.989,0.735,2021,FEB,OREGON,41,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",3558300
2166,2021,FEB,0.989,0.735,2021,FEB,PENNSYLVANIA,42,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1833400
2167,2021,FEB,0.989,0.735,2021,FEB,PENNSYLVANIA,42,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",56466700
2168,2021,FEB,0.989,0.735,2021,FEB,SOUTH CAROLINA,45,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1741700
2169,2021,FEB,0.989,0.735,2021,FEB,SOUTH CAROLINA,45,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",4358300
2170,2021,FEB,0.989,0.735,2021,FEB,SOUTH DAKOTA,46,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
2171,2021,FEB,0.989,0.735,2021,FEB,SOUTH DAKOTA,46,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",4891600
2172,2021,FEB,0.989,0.735,2021,FEB,UTAH,49,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
2173,2021,FEB,0.989,0.735,2021,FEB,UTAH,49,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",10950000
2174,2021,FEB,0.989,0.735,2021,FEB,VIRGINIA,51,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",2325000
2175,2021,FEB,0.989,0.735,2021,FEB,VIRGINIA,51,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",2383400
2176,2021,FEB,0.989,0.735,2021,FEB,WISCONSIN,55,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",441600
2177,2021,FEB,0.989,0.735,2021,FEB,WISCONSIN,55,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",13950000
2178,2021,MAR,1.14,0.907,2021,MAR,ALABAMA,1,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",13566700
2179,2021,MAR,1.14,0.907,2021,MAR,ALABAMA,1,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",3158300
2180,2021,MAR,1.14,0.907,2021,MAR,GEORGIA,13,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",16391600
2181,2021,MAR,1.14,0.907,2021,MAR,GEORGIA,13,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",19866600
2182,2021,MAR,1.14,0.907,2021,MAR,ILLINOIS,17,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",316700
2183,2021,MAR,1.14,0.907,2021,MAR,ILLINOIS,17,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",14250000
2184,2021,MAR,1.14,0.907,2021,MAR,INDIANA,18,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1341700
2185,2021,MAR,1.14,0.907,2021,MAR,INDIANA,18,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",72658400
2186,2021,MAR,1.14,0.907,2021,MAR,IOWA,19,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",2066700
2187,2021,MAR,1.14,0.907,2021,MAR,IOWA,19,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",102283400
2188,2021,MAR,1.14,0.907,2021,MAR,MARYLAND,24,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",100000
2189,2021,MAR,1.14,0.907,2021,MAR,MARYLAND,24,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",5258400
2190,2021,MAR,1.14,0.907,2021,MAR,MINNESOTA,27,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",625000
2191,2021,MAR,1.14,0.907,2021,MAR,MINNESOTA,27,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",16375000
2192,2021,MAR,1.14,0.907,2021,MAR,MISSOURI,29,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",3225000
2193,2021,MAR,1.14,0.907,2021,MAR,MISSOURI,29,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",25283400
2194,2021,MAR,1.14,0.907,2021,MAR,NEBRASKA,31,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1008400
2195,2021,MAR,1.14,0.907,2021,MAR,NEBRASKA,31,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",16483300
2196,2021,MAR,1.14,0.907,2021,MAR,NORTH CAROLINA,37,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",13866700
2197,2021,MAR,1.14,0.907,2021,MAR,NORTH CAROLINA,37,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",15283400
2198,2021,MAR,1.14,0.907,2021,MAR,OREGON,41,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
2199,2021,MAR,1.14,0.907,2021,MAR,OREGON,41,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",4308400
2200,2021,MAR,1.14,0.907,2021,MAR,PENNSYLVANIA,42,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1966600
2201,2021,MAR,1.14,0.907,2021,MAR,PENNSYLVANIA,42,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",63025000
2202,2021,MAR,1.14,0.907,2021,MAR,SOUTH CAROLINA,45,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1991700
